Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Src IP
53,17,2018-02-28 08:52:16,356,1,1,42,58,42,42,42,0,58,58,58,0,280898.876404494,5617.9775280899,356,0,356,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2808.988764045,2808.988764045,42,58,47.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,71,42,58,0,0,0,0,0,0,1,42,1,58,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
80,6,2018-02-28 08:52:16,7546297,30,58,309,79604,309,0,10.3,56.415423423,1460,0,1372.4827586207,335.9975585427,10589.6971720037,11.6613486058,86739.0459770115,556859.674122057,5000201,0,2546096,87796.4137931034,273877.274101339,1418331,204,7267341,127497.210526316,695777.33808694,5000210,0,0,0,0,0,612,1172,3.975459752,7.6858888538,0,1460,897.8988764045,707.3621299162,500361.182839632,0,0,1,1,0,0,0,1,1,908.1022727273,10.3,1372.4827586207,0,0,0,0,0,0,30,309,58,79604,8192,237,1,20,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 08:52:16,753,1,1,44,198,44,44,44,0,198,198,198,0,321381.142098274,2656.04249668,753,0,753,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1328.02124834,1328.02124834,44,198,95.3333333333,88.9119414552,7905.3333333333,0,0,0,0,0,0,0,0,1,143,44,198,0,0,0,0,0,0,1,44,1,198,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
443,6,2018-02-28 08:52:16,7536839,24,36,2949,40760,517,0,122.875,192.6599420245,1460,0,1132.2222222222,561.6115643453,5799.3808810298,7.9608971347,127743.033898305,653735.339047079,5004179,0,2532660,110115.652173913,140151.584599613,282179,106,7257917,207369.057142857,843109.783905148,5004185,0,0,0,0,0,492,732,3.1843588539,4.7765382808,0,1460,716.5409836066,671.8807080073,451423.68579235,0,0,1,1,0,0,0,1,1,728.4833333333,122.875,1132.2222222222,0,0,0,0,0,0,24,2949,36,40760,8192,287,8,20,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 08:52:16,837,1,1,33,49,33,33,33,0,49,49,49,0,97968.9366786141,2389.486260454,837,0,837,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1194.743130227,1194.743130227,33,49,38.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,57.5,33,49,0,0,0,0,0,0,1,33,1,49,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
80,6,2018-02-28 08:52:16,7011296,9,14,314,16033,314,0,34.8888888889,104.6666666667,1460,0,1145.2142857143,620.6862428699,2331.5233018261,3.2804206241,318695.272727273,1010465.93212232,4619563,8,2391733,298966.625,490084.679706604,1446290,210,6732605,517892.692307692,1350712.31085808,4725066,84,0,0,0,0,192,292,1.2836428529,1.9967777712,0,1460,681.125,732.2904693643,536249.331521739,0,0,1,1,0,0,0,1,1,710.7391304348,34.8888888889,1145.2142857143,0,0,0,0,0,0,9,314,14,16033,8192,237,1,20,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 08:52:16,1462,1,1,35,83,35,35,35,0,83,83,83,0,80711.3543091655,1367.9890560876,1462,0,1462,1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,683.9945280438,683.9945280438,35,83,51,27.7128129211,768,0,0,0,0,0,0,0,0,1,76.5,35,83,0,0,0,0,0,0,1,35,1,83,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 08:52:19,1097,1,1,43,71,43,43,43,0,71,71,71,0,103919.781221513,1823.1540565178,1097,0,1097,1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,911.5770282589,911.5770282589,43,71,52.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,78.5,43,71,0,0,0,0,0,0,1,43,1,71,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 08:52:20,296815,2,2,62,212,31,31,31,0,106,106,106,0,923.1339386487,13.4764078635,98938.3333333334,142210.045163249,261907,1,34907,34907,0,34907,34907,1,1,0,1,1,0,0,0,0,16,16,6.7382039317,6.7382039317,31,106,61,41.0791918129,1687.5,0,0,0,0,0,0,0,0,1,76.25,31,106,0,0,0,0,0,0,2,62,2,212,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 08:52:20,1434,1,1,37,77,37,37,37,0,77,77,77,0,79497.9079497908,1394.70013947,1434,0,1434,1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,697.350069735,697.350069735,37,77,50.3333333333,23.0940107676,533.3333333333,0,0,0,0,0,0,0,0,1,75.5,37,77,0,0,0,0,0,0,1,37,1,77,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
80,6,2018-02-28 08:52:20,5601098,3,1,0,0,0,0,0,0,0,0,0,0,0,0.7141456907,1867032.66666667,3151545.05388965,5505707,19,5601098,2800549,3825671.13196208,5505707,95391,0,0,0,0,0,0,0,0,0,72,32,0.535609268,0.1785364227,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,42780,0,20,0,0,0,0,0,0,0,0,Benign,Network
50211,6,2018-02-28 08:52:23,138,2,0,0,0,0,0,0,0,0,0,0,0,0,14492.7536231884,138,0,138,138,138,138,0,138,138,0,0,0,0,0,0,0,0,0,40,0,14492.7536231884,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,237,-1,0,20,0,0,0,0,0,0,0,0,Benign,Network
50209,6,2018-02-28 08:52:23,84,2,0,0,0,0,0,0,0,0,0,0,0,0,23809.5238095238,84,0,84,84,84,84,0,84,84,0,0,0,0,0,0,0,0,0,40,0,23809.5238095238,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,237,-1,0,20,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 08:52:23,376,1,1,44,60,44,44,44,0,60,60,60,0,276595.744680851,5319.1489361702,376,0,376,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2659.5744680851,2659.5744680851,44,60,49.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,74,44,60,0,0,0,0,0,0,1,44,1,60,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
443,6,2018-02-28 08:52:24,99,3,0,31,0,31,0,10.3333333333,17.8978583449,0,0,0,0,313131.313131313,30303.0303030303,49.5,48.7903679019,84,15,99,49.5,48.7903679019,84,15,0,0,0,0,0,0,0,0,0,60,0,30303.0303030303,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.3333333333,10.3333333333,0,0,0,0,0,0,0,3,31,0,0,258,-1,1,20,0,0,0,0,0,0,0,0,Benign,Network
80,6,2018-02-28 08:52:24,58,2,0,0,0,0,0,0,0,0,0,0,0,0,34482.7586206897,58,0,58,58,58,58,0,58,58,0,0,0,0,0,0,0,0,0,40,0,34482.7586206897,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0,0,0,0,0,0,0,0,Benign,Network
80,6,2018-02-28 08:52:24,65,2,0,0,0,0,0,0,0,0,0,0,0,0,30769.2307692308,65,0,65,65,65,65,0,65,65,0,0,0,0,0,0,0,0,0,40,0,30769.2307692308,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0,0,0,0,0,0,0,0,Benign,Network
443,6,2018-02-28 08:52:24,6191,3,0,31,0,31,0,10.3333333333,17.8978583449,0,0,0,0,5007.2686157325,484.5743821677,3095.5,4349.4138110785,6171,20,6191,3095.5,4349.4138110785,6171,20,0,0,0,0,0,0,0,0,0,60,0,484.5743821677,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.3333333333,10.3333333333,0,0,0,0,0,0,0,3,31,0,0,258,-1,1,20,0,0,0,0,0,0,0,0,Benign,Network
443,6,2018-02-28 08:52:24,103,3,0,31,0,31,0,10.3333333333,17.8978583449,0,0,0,0,300970.873786408,29126.213592233,51.5,53.033008589,89,14,103,51.5,53.033008589,89,14,0,0,0,0,0,0,0,0,0,60,0,29126.213592233,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.3333333333,10.3333333333,0,0,0,0,0,0,0,3,31,0,0,258,-1,1,20,0,0,0,0,0,0,0,0,Benign,Network
50224,6,2018-02-28 08:52:25,22,1,1,0,0,0,0,0,0,0,0,0,0,0,90909.0909090909,22,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,45454.5454545455,45454.5454545455,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,168,258,0,20,0,0,0,0,0,0,0,0,Benign,Network
50220,6,2018-02-28 08:52:25,53,1,1,0,0,0,0,0,0,0,0,0,0,0,37735.8490566038,53,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,18867.9245283019,18867.9245283019,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,229,258,0,20,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 08:52:33,27041,2,2,80,292,40,40,40,0,146,146,146,0,13756.8876890648,147.9235235383,9013.6666666667,12689.4107559545,23525,1,23525,23525,0,23525,23525,1,1,0,1,1,0,0,0,0,16,16,73.9617617692,73.9617617692,40,146,82.4,58.0585910955,3370.8,0,0,0,0,0,0,0,0,1,103,40,146,0,0,0,0,0,0,2,80,2,292,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign,Network
443,6,2018-02-28 08:52:33,11078481,12,12,2008,4427,1078,0,167.3333333333,305.0461465339,1460,0,368.9166666667,539.6978040505,580.8558050513,2.1663619769,481673.086956522,2196055.60542514,10553336,14,525003,47727.5454545455,63434.5667051705,222249,42,11033998,1003090.72727273,3178203.49503241,10582021,28,0,0,0,0,252,252,1.0831809884,1.0831809884,0,1460,257.4,434.953349989,189184.416666667,0,0,1,1,0,0,0,1,1,268.125,167.3333333333,368.9166666667,0,0,0,0,0,0,12,2008,12,4427,8192,8002,6,20,525003,0,525003,525003,10553336,0,10553336,10553336,Benign,Network
443,6,2018-02-28 08:52:35,119694962,140,254,2249,325939,233,0,16.0642857143,41.6265014358,1460,0,1283.2244094488,430.716510349,2741.8697873015,3.2917007819,304567.333333333,4137472.65239714,58170177,0,119694962,861114.834532374,6938608.48738911,58170177,12,119617202,472795.264822134,5161534.41548443,58291444,0,0,0,0,0,2812,5092,1.1696398717,2.1220609101,0,1460,830.8556962025,699.5080264897,489311.479123562,0,0,1,1,0,0,0,1,1,832.9644670051,16.0642857143,1283.2244094488,0,0,0,0,0,0,140,2249,254,325939,8192,33,22,20,1739915.5,2350443.44676074,3401930,77901,58068609,143638.843103111,58170177,57967041,Benign,Network
443,6,2018-02-28 08:52:35,117508756,51,87,1022,112376,250,0,20.0392156863,55.5830768433,1460,0,1291.6781609195,445.9908877537,965.0174494231,1.1743805713,857728.145985401,7004599.34707907,58422203,0,117508756,2350175.12,11515204.6690224,58422203,30,117415538,1365296.95348837,8834518.50448601,58509502,0,0,0,0,0,1032,1752,0.4340102111,0.7403703601,0,1460,815.8129496403,711.8209916678,506689.124178918,0,0,1,1,0,0,0,1,1,821.7246376812,20.0392156863,1291.6781609195,0,0,0,0,0,0,51,1022,87,112376,8192,131,8,20,512990.5,596073.33887073,934478,91503,58194633,321832.580389245,58422203,57967063,Benign,Network
443,6,2018-02-28 08:52:37,60921724,14,14,870,3306,535,0,62.1428571429,149.1647809241,1460,0,236.1428571429,521.7581015025,68.546976773,0.4596061661,2256360.14814815,4218482.85599724,10007111,1,60921724,4686286.46153846,5178162.40405276,10077818,552,60850885,4680837.30769231,5201383.53685732,10081514,1,0,0,0,0,292,284,0.2298030831,0.2298030831,0,1460,144,380.8669621497,145059.642857143,0,0,1,1,0,0,0,1,1,149.1428571429,62.1428571429,236.1428571429,0,0,0,0,0,0,14,870,14,3306,8192,31088,9,20,116899.833333333,113009.768790873,347580,70699,10000597.8333333,15738.6899507763,10007111,9968472,Benign,Network
53,17,2018-02-28 08:52:37,1043,1,1,50,132,50,50,50,0,132,132,132,0,174496.644295302,1917.5455417066,1043,0,1043,1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,958.7727708533,958.7727708533,50,132,77.3333333333,47.3427220735,2241.3333333333,0,0,0,0,0,0,0,0,1,116,50,132,0,0,0,0,0,0,1,50,1,132,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 08:52:37,332,1,1,50,178,50,50,50,0,178,178,178,0,686746.987951807,6024.0963855422,332,0,332,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3012.0481927711,3012.0481927711,50,178,92.6666666667,73.9008344563,5461.3333333333,0,0,0,0,0,0,0,0,1,139,50,178,0,0,0,0,0,0,1,50,1,178,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
80,6,2018-02-28 08:52:37,115107178,16,14,447,788,436,0,27.9375,108.8175652181,788,0,56.2857142857,210.601858627,10.7291310712,0.2606266657,3969213.03448276,4876550.92473862,10004096,18,115107178,7673811.86666667,4155995.51729811,10015314,148,110185250,8475788.46153846,3758910.0402892,10020085,1060,0,0,0,0,332,424,0.1390008884,0.1216257773,0,788,39.8387096774,159.3581075804,25395.0064516129,0,0,1,1,0,0,0,1,0,41.1666666667,27.9375,56.2857142857,0,0,0,0,0,0,16,447,14,788,8192,288,12,20,23185.8181818182,39375.4021460561,141907,11210,9993648.45454546,34240.3736526446,10004096,9890410,Benign,Network
53,17,2018-02-28 08:52:38,287,1,1,35,51,35,35,35,0,51,51,51,0,299651.567944251,6968.6411149826,287,0,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3484.3205574913,3484.3205574913,35,51,40.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,60.5,35,51,0,0,0,0,0,0,1,35,1,51,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 08:52:38,1608,1,1,31,78,31,31,31,0,78,78,78,0,67786.0696517413,1243.7810945274,1608,0,1608,1608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,621.8905472637,621.8905472637,31,78,46.6666666667,27.1354626519,736.3333333333,0,0,0,0,0,0,0,0,1,70,31,78,0,0,0,0,0,0,1,31,1,78,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 08:53:10,1383,1,1,49,65,49,49,49,0,65,65,65,0,82429.5010845987,1446.1315979754,1383,0,1383,1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,723.0657989877,723.0657989877,49,65,54.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,81.5,49,65,0,0,0,0,0,0,1,49,1,65,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
443,6,2018-02-28 08:53:10,3278071,11,12,2017,4432,1078,0,183.3636363636,315.1752759108,1460,0,369.3333333333,539.5259423088,1967.3155340443,7.0163214891,149003.227272727,660138.613948828,3103967,1,173980,17398,22586.7342383877,72816,39,3255835,295985,948326.939423636,3155073,1,0,0,0,0,232,252,3.3556320165,3.6606894726,0,1460,268.7083333333,440.8073106755,194311.085144928,0,0,1,1,0,0,0,1,1,280.3913043478,183.3636363636,369.3333333333,0,0,0,0,0,0,11,2017,12,4432,8192,8002,6,20,0,0,0,0,0,0,0,0,Benign,Network
50291,6,2018-02-28 08:53:10,244,1,3,0,31,0,0,0,0,31,0,10.3333333333,17.8978583449,127049.180327869,16393.4426229508,81.3333333333,72.6659021367,162,21,0,0,0,0,0,223,111.5,71.4177848998,162,61,0,0,0,0,20,60,4098.3606557377,12295.0819672131,0,31,6.2,13.8636214605,192.2,0,0,0,0,1,0,0,0,3,7.75,0,10.3333333333,0,0,0,0,0,0,1,0,3,31,8192,257,0,20,0,0,0,0,0,0,0,0,Benign,Network
443,6,2018-02-28 08:53:16,67724,5,5,675,219,387,0,135,171.3286315827,141,0,43.8,63.9781212603,13200.6378831729,147.6581418699,7524.8888888889,10753.840133232,22878,21,45797,11449.25,12601.6612496131,22914,342,44846,11211.5,12517.1616990434,22233,21,0,0,0,0,112,112,73.829070935,73.829070935,0,387,81.2727272727,127.2187807748,16184.6181818182,0,0,1,1,0,0,0,1,1,89.4,135,43.8,0,0,0,0,0,0,5,675,5,219,8192,7517,3,20,0,0,0,0,0,0,0,0,Benign,Network
50196,6,2018-02-28 08:53:17,23,1,1,0,0,0,0,0,0,0,0,0,0,0,86956.5217391304,23,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,43478.2608695652,43478.2608695652,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,31088,63948,0,20,0,0,0,0,0,0,0,0,Benign,Network
443,6,2018-02-28 08:53:23,131,2,0,0,0,0,0,0,0,0,0,0,0,0,15267.1755725191,131,0,131,131,131,131,0,131,131,0,0,0,0,0,0,0,0,0,40,0,15267.1755725191,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 08:53:27,18757,1,1,49,65,49,49,49,0,65,65,65,0,6077.730980434,106.6268593059,18757,0,18757,18757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,53.3134296529,53.3134296529,49,65,54.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,81.5,49,65,0,0,0,0,0,0,1,49,1,65,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 08:53:33,3202,1,1,40,146,40,40,40,0,146,146,146,0,58088.6945658963,624.6096189881,3202,0,3202,3202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,312.3048094941,312.3048094941,40,146,75.3333333333,61.1991285341,3745.3333333333,0,0,0,0,0,0,0,0,1,113,40,146,0,0,0,0,0,0,1,40,1,146,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
445,6,2018-02-28 08:53:56,151993,3,1,0,0,0,0,0,0,0,0,0,0,0,26.3170014409,50664.3333333333,87696.0476266367,151927,1,151993,75996.5,107473.866779325,151992,1,0,0,0,0,0,0,0,0,0,72,32,19.7377510806,6.5792503602,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Benign,Network
445,6,2018-02-28 08:54:00,442489,5,4,373,172,140,0,74.6,70.2837107728,133,0,43,62.7534859589,1231.6690358404,20.3394886653,55311.125,76243.2225567577,147716,45,442414,110603.5,73697.5467818751,147820,58,442432,147477.333333333,302.2355593462,147791,147188,0,0,0,0,112,92,11.2997159251,9.0397727401,0,140,54.5,64.1980442762,4121.3888888889,0,0,0,1,0,0,0,0,0,60.5555555556,74.6,43,0,0,0,0,0,0,5,373,4,172,8192,0,3,20,0,0,0,0,0,0,0,0,Benign,Network
445,6,2018-02-28 08:54:09,264505,3,1,0,0,0,0,0,0,0,0,0,0,0,15.1225874747,88168.3333333334,146965.254772457,257827,62,264505,132252.5,177676.842229087,257889,6616,0,0,0,0,0,0,0,0,0,72,32,11.341940606,3.7806468687,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Benign,Network
445,6,2018-02-28 08:54:10,797405,5,4,286,170,103,0,57.2,52.4852360193,131,0,42.5,61.7980582219,571.8549545087,11.2866109443,99675.625,133675.297856878,265035,31,797365,199341.25,123595.272755811,265143,14010,797374,265791.333333333,8979.9539159916,275108,257191,0,0,0,0,112,92,6.2703394135,5.0162715308,0,131,45.6,52.9846938066,2807.3777777778,0,0,0,1,0,0,0,0,0,50.6666666667,57.2,42.5,0,0,0,0,0,0,5,286,4,170,8192,0,3,20,0,0,0,0,0,0,0,0,Benign,Network
50031,6,2018-02-28 08:54:11,62332710,9,0,464,0,58,0,51.5555555556,19.3333333333,0,0,0,0,7.4439247066,0.1443864706,7791588.75,10936478.3339318,31742358,240297,62332710,7791588.75,10936478.3339318,31742358,240297,0,0,0,0,0,0,0,0,0,180,0,0.1443864706,0,0,58,46.4,24.4549472386,598.0444444444,0,0,0,0,1,1,0,0,0,51.5555555556,51.5555555556,0,0,0,0,0,0,0,9,464,0,0,64,-1,8,20,7551644,0,7551644,7551644,18260355.3333333,12291813.8305045,31742358,7676778,Benign,Network
443,6,2018-02-28 08:54:11,37,1,2,58,31,58,58,58,0,31,0,15.5,21.9203102168,2405405.40540541,81081.0810810811,18.5,24.7487373415,36,1,0,0,0,0,0,36,36,0,36,36,1,0,0,0,20,40,27027.027027027,54054.0540540541,0,58,36.75,27.6088753846,762.25,0,1,0,0,1,0,0,0,2,49,58,15.5,0,0,0,0,0,0,1,58,2,31,64,64,0,20,0,0,0,0,0,0,0,0,Benign,Network
50192,6,2018-02-28 08:54:11,20,1,1,0,0,0,0,0,0,0,0,0,0,0,100000,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,50000,50000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,946,253,0,20,0,0,0,0,0,0,0,0,Benign,Network
445,6,2018-02-28 08:54:14,790476,5,4,373,172,140,0,74.6,70.2837107728,133,0,43,62.7534859589,689.4579974598,11.3855449122,98809.5,131879.118126087,271130,38,790426,197606.5,120755.201871389,271168,17072,790421,263473.666666667,8598.4420875722,271208,254215,0,0,0,0,112,92,6.325302729,5.0602421832,0,140,54.5,64.1980442762,4121.3888888889,0,0,0,1,0,0,0,0,0,60.5555555556,74.6,43,0,0,0,0,0,0,5,373,4,172,8192,0,3,20,0,0,0,0,0,0,0,0,Benign,Network
443,6,2018-02-28 08:54:22,20544594,6,8,708,3695,387,0,118,159.2846508613,1460,0,461.875,652.7494460248,214.3142862789,0.6814444715,1580353.38461538,5628911.14772239,20314269,2,146590,29318,26041.9808482381,49262,280,20497844,2928263.42857143,7666577.52021172,20314269,2,0,0,0,0,132,172,0.2920476306,0.3893968408,0,1460,293.5333333333,507.5976847108,257655.409523809,0,0,1,1,0,0,0,1,1,314.5,118,461.875,0,0,0,0,0,0,6,708,8,3695,8192,7484,3,20,230155,0,230155,230155,20314269,0,20314269,20314269,Benign,Network
80,6,2018-02-28 08:54:24,45655213,6,5,5,0,1,0,0.8333333333,0.4082482905,0,0,0,0,0.109516519,0.2409363417,4565521.3,4968964.06339647,10014491,32102,45655213,9131042.6,2047225.66412018,10046623,5468854,40186274,10046568.5,2455.1063113438,10049536,10043525,0,0,0,0,120,160,0.1314198227,0.109516519,0,1,0.5,0.5222329679,0.2727272727,0,0,0,0,1,0,0,0,0,0.5454545455,0.8333333333,0,0,0,0,0,0,0,6,5,5,0,253,980,4,20,32942,1537.0597472664,35245,32102,10013647.75,1515.4852633179,10014491,10011378,Benign,Network
2053,6,2018-02-28 08:54:33,28,2,0,0,0,0,0,0,0,0,0,0,0,0,71428.5714285714,28,0,28,28,28,28,0,28,28,0,0,0,0,0,0,0,0,0,40,0,71428.5714285714,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Benign,Network
443,6,2018-02-28 08:54:56,166,2,0,0,0,0,0,0,0,0,0,0,0,0,12048.1927710843,166,0,166,166,166,166,0,166,166,0,0,0,0,0,0,0,0,0,40,0,12048.1927710843,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0,0,0,0,0,0,0,0,Benign,Network
443,6,2018-02-28 08:55:02,20650707,6,8,705,3695,384,0,117.5,158.2728656466,1460,0,461.875,652.7494460248,213.0677656702,0.6779428908,1588515.92307692,5659183.24918425,20423201,1,145887,29177.4,26022.271409314,51636,349,20605705,2943672.14285714,7707811.23249591,20423201,1,0,0,0,0,132,172,0.2905469532,0.3873959376,0,1460,293.3333333333,507.5588166715,257615.952380952,0,0,1,1,0,0,0,1,1,314.2857142857,117.5,461.875,0,0,0,0,0,0,6,705,8,3695,8192,7487,3,20,227295,0,227295,227295,20423201,0,20423201,20423201,Benign,Network
443,6,2018-02-28 08:55:05,206,3,0,77,0,46,0,25.6666666667,23.4591844132,0,0,0,0,373786.40776699,14563.1067961165,103,117.379725677,186,20,206,103,117.379725677,186,20,0,0,0,0,0,1,0,0,0,60,0,14563.1067961165,0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41,25.6666666667,0,0,0,0,0,0,0,3,77,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,Benign,Network
50218,6,2018-02-28 08:55:10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,180,-1,0,20,0,0,0,0,0,0,0,0,Benign,Network
443,6,2018-02-28 08:55:12,189,3,0,77,0,46,0,25.6666666667,23.4591844132,0,0,0,0,407407.407407407,15873.0158730159,94.5,109.6015510839,172,17,189,94.5,109.6015510839,172,17,0,0,0,0,0,1,0,0,0,60,0,15873.0158730159,0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41,25.6666666667,0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,Benign,Network
